S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1328,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1302000,-,1087,Strata,01 to 05,1198,Apr-21
1329,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,735000,-,463,Strata,31 to 35,1588,Apr-21
1330,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1710000,-,1356,Strata,06 to 10,1261,Apr-21
1331,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,996888,-,678,Strata,01 to 05,1470,Apr-21
1332,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1380000,-,915,Strata,06 to 10,1508,Apr-21
1333,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1455000,-,1195,Strata,11 to 15,1218,Apr-21
1334,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1220000,-,1001,Strata,01 to 05,1219,Apr-21
1335,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,2892370,-,2088,Strata,01 to 05,1385,Apr-21
1336,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1695000,-,1216,Strata,11 to 15,1394,Apr-21
1337,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1650000,-,1055,Strata,31 to 35,1564,Apr-21
1338,MONTEREY PARK CONDOMINIUM,WEST COAST RISE,Condominium,5,OCR,999 yrs lease commencing from 1885,Resale,1,2150000,-,1421,Strata,06 to 10,1513,Apr-21
1339,PARC IMPERIAL,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,655000,-,398,Strata,01 to 05,1645,Apr-21
1340,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1200000,-,829,Strata,06 to 10,1448,Apr-21
1341,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1820000,-,1302,Strata,26 to 30,1397,Apr-21
1342,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,835000,-,388,Strata,06 to 10,2155,Apr-21
1343,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1930000,-,1679,Strata,01 to 05,1149,Apr-21
1344,ICON,GOPENG STREET,Apartment,2,CCR,99 yrs lease commencing from 2002,Resale,1,1000000,-,570,Strata,11 to 15,1753,Apr-21
1345,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1380000,-,753,Strata,11 to 15,1832,Apr-21
1346,THE BERTH BY THE COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2004,Resale,1,2575000,-,1884,Strata,01 to 05,1367,Apr-21
1347,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1405000,-,861,Strata,06 to 10,1632,Apr-21
1348,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,3968000,-,4650,Strata,06 to 10,853,Apr-21
1349,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1630000,-,1184,Strata,31 to 35,1377,Apr-21
1350,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1220000,-,807,Strata,06 to 10,1511,Apr-21
1351,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,6060000,-,1658,Strata,56 to 60,3656,Apr-21
1352,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1600000,-,1076,Strata,01 to 05,1486,Apr-21
1353,CRYSTAL HEIGHTS,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1220000,-,1044,Strata,01 to 05,1168,Apr-21
1354,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1620000,-,1163,Strata,11 to 15,1394,Apr-21
1355,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1570000,-,1184,Strata,11 to 15,1326,Apr-21
1356,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1580000,-,1249,Strata,01 to 05,1265,Apr-21
1357,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1930000,-,1604,Strata,01 to 05,1203,Apr-21
1358,THE BEACON,CANTONMENT ROAD,Apartment,2,RCR,99 yrs lease commencing from 2004,Resale,1,1580000,-,1109,Strata,16 to 20,1425,Apr-21
1359,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,2088000,-,1593,Strata,01 to 05,1311,Apr-21
1360,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1383000,-,1163,Strata,16 to 20,1190,Apr-21
1361,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2200000,-,1012,Strata,06 to 10,2174,Apr-21
1362,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1330000,-,689,Strata,31 to 35,1931,Apr-21
1363,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,2000000,-,883,Strata,61 to 65,2266,Apr-21
1364,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1480000,-,1184,Strata,06 to 10,1250,Apr-21
1365,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,2750000,-,2583,Strata,06 to 10,1065,Apr-21
1366,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,880000,-,807,Strata,06 to 10,1090,Apr-21
1367,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,1615000,-,1066,Strata,01 to 05,1516,Apr-21
1368,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,2680000,-,1733,Strata,16 to 20,1546,Apr-21
1369,HARBOUR VIEW TOWERS,TELOK BLANGAH DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1990,Resale,1,1128000,-,797,Strata,16 to 20,1416,Apr-21
1370,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1696000,-,1313,Strata,06 to 10,1291,Apr-21
1371,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3250000,-,1905,Strata,01 to 05,1706,Apr-21
1372,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1145000,-,818,Strata,26 to 30,1400,Apr-21
1373,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1770000,-,1259,Strata,06 to 10,1405,Apr-21
1374,MERAPRIME,JALAN BUKIT HO SWEE,Condominium,3,RCR,99 yrs lease commencing from 2003,Resale,1,1865000,-,1173,Strata,26 to 30,1590,Apr-21
1375,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1628000,-,1302,Strata,06 to 10,1250,Apr-21
1376,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1580000,-,1163,Strata,06 to 10,1359,Apr-21
1377,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1485000,-,1346,Strata,01 to 05,1104,Apr-21
1378,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1750000,-,1163,Strata,06 to 10,1505,Apr-21
1379,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1628000,-,1249,Strata,01 to 05,1304,Apr-21
1380,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1955000,-,1227,Strata,01 to 05,1593,Apr-21
1381,SEASCAPE,COVE WAY,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,4500000,-,4133,Strata,06 to 10,1089,Apr-21
1382,BLUE HORIZON,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2000,Resale,1,1315000,-,1163,Strata,21 to 25,1131,Apr-21
1383,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,910000,-,721,Strata,01 to 05,1262,Apr-21
1384,THE PEARL @ MOUNT FABER,MOUNT FABER ROAD,Condominium,4,RCR,99 yrs lease commencing from 2002,Resale,1,1980000,-,1604,Strata,06 to 10,1235,Apr-21
1385,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1665000,-,861,Strata,36 to 40,1934,Apr-21
1386,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,1735000,-,926,Strata,16 to 20,1874,Apr-21
1387,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1625000,-,1001,Strata,31 to 35,1623,Apr-21
1388,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1480000,-,732,Strata,16 to 20,2022,Apr-21
1389,CENTRAL GREEN CONDOMINIUM,JALAN MEMBINA,Condominium,3,RCR,99 yrs lease commencing from 1992,Resale,1,1898000,-,1292,Strata,16 to 20,1469,Apr-21
1390,FABER CREST,FABER HEIGHTS,Condominium,5,OCR,99 yrs lease commencing from 1996,Resale,1,1850000,-,1948,Strata,01 to 05,950,Apr-21
1391,RIVER PLACE,HAVELOCK ROAD,Condominium,3,RCR,99 yrs lease commencing from 1995,Resale,1,1138888,-,872,Strata,06 to 10,1306,Apr-21
1392,CLEMENTIWOODS CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2006,Resale,1,1538000,-,1389,Strata,01 to 05,1108,Apr-21
1393,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1500000,-,1195,Strata,01 to 05,1255,Apr-21
1394,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3207000,-,2088,Strata,01 to 05,1536,Apr-21
1395,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1760000,-,1496,Strata,06 to 10,1176,Apr-21
1396,THE ANCHORAGE,ALEXANDRA ROAD,Condominium,3,RCR,Freehold,Resale,1,1800000,-,1163,Strata,06 to 10,1548,Apr-21
1397,WEST BAY CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1991,Resale,1,778000,-,850,Strata,01 to 05,915,Apr-21
1398,THE INFINITI,WEST COAST PARK,Condominium,5,OCR,Freehold,Resale,1,1170000,-,915,Strata,01 to 05,1279,Apr-21
1399,TANGLIN VIEW,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 1997,Resale,1,1560000,-,1152,Strata,06 to 10,1354,Apr-21
1400,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,1560000,-,797,Strata,11 to 15,1958,Apr-21
1401,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1530000,-,1001,Strata,26 to 30,1528,Apr-21
1402,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3307590,-,2411,Strata,01 to 05,1372,Apr-21
1403,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,960000,-,710,Strata,06 to 10,1351,Apr-21
1404,PARC RIVIERA,WEST COAST VALE,Condominium,5,OCR,99 yrs lease commencing from 2015,Resale,1,1600000,-,1152,Strata,31 to 35,1389,Apr-21
1405,WATERFRONT @ FABER,FABER WALK,Apartment,5,OCR,99 yrs lease commencing from 2013,Resale,1,1770000,-,1292,Strata,01 to 05,1370,Apr-21
1406,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1680000,-,1206,Strata,11 to 15,1394,Apr-21
1407,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1580000,-,1281,Strata,06 to 10,1233,Apr-21
1408,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,2350000,-,1905,Strata,11 to 15,1233,Apr-21
1409,PARC IMPERIAL,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1270000,-,1044,Strata,01 to 05,1216,Apr-21
1410,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,1310000,-,635,Strata,06 to 10,2063,Apr-21
1411,ALEX RESIDENCES,ALEXANDRA VIEW,Apartment,3,RCR,99 yrs lease commencing from 2013,Resale,1,880000,-,474,Strata,11 to 15,1858,Apr-21
1412,VENTANA,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1560000,-,1270,Strata,01 to 05,1228,Apr-21
1413,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1485000,-,764,Strata,06 to 10,1943,Apr-21
1414,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,2471813,-,1066,Strata,26 to 30,2320,Apr-21
1415,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,2849590,-,2088,Strata,01 to 05,1365,Apr-21
1416,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,2350000,-,1130,Strata,26 to 30,2079,Apr-21
1417,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1650000,-,1012,Strata,36 to 40,1631,Apr-21
1418,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,1550000,-,1012,Strata,16 to 20,1532,Apr-21
1419,ASCENTIA SKY,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2008,Resale,1,2180000,-,1475,Strata,16 to 20,1478,Apr-21
1420,QUEENS,STIRLING ROAD,Condominium,3,RCR,99 yrs lease commencing from 1998,Resale,1,1850000,-,1410,Strata,16 to 20,1312,Apr-21
1421,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1800000,-,1001,Strata,36 to 40,1798,Apr-21
1422,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1140000,-,904,Strata,06 to 10,1261,Apr-21
1423,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1250000,-,1033,Strata,01 to 05,1210,Apr-21
1424,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1060000,-,807,Strata,01 to 05,1313,Apr-21
1425,WESTCOVE CONDOMINIUM,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 1995,Resale,1,1100000,-,1206,Strata,01 to 05,912,Apr-21
1426,EMERALD PARK,INDUS ROAD,Condominium,3,RCR,99 yrs lease commencing from 1991,Resale,1,1360000,-,1012,Strata,11 to 15,1344,Apr-21
1427,THE METROPOLITAN CONDOMINIUM,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2006,Resale,1,1200000,-,840,Strata,11 to 15,1429,Apr-21
1428,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3700000,-,2088,Strata,31 to 35,1772,Apr-21
1429,ECHELON,ALEXANDRA VIEW,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,1320000,-,732,Strata,01 to 05,1803,Apr-21
1430,V ON SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,4200000,-,1765,Strata,46 to 50,2379,Apr-21
1431,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,920000,-,1119,Strata,11 to 15,822,Apr-21
1432,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1300000,-,872,Strata,11 to 15,1491,Apr-21
1433,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1614080,-,657,Strata,21 to 25,2458,Apr-21
1434,QUEENSWAY TOWER,QUEENSWAY,Apartment,3,RCR,Freehold,Resale,1,1678000,-,1539,Strata,11 to 15,1090,Apr-21
1435,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,3570000,-,1098,Strata,46 to 50,3252,Apr-21
1436,WALLICH RESIDENCE,WALLICH STREET,Apartment,2,CCR,99 yrs lease commencing from 2011,Resale,1,3590000,-,1098,Strata,46 to 50,3270,Apr-21
1437,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1250000,-,1076,Strata,01 to 05,1161,Apr-21
1438,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,835000,-,474,Strata,11 to 15,1763,Apr-21
1439,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1418000,-,753,Strata,36 to 40,1882,Apr-21
1440,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,890000,-,915,Strata,01 to 05,973,Apr-21
1441,ALEXIS,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1650000,-,1249,Strata,06 to 10,1321,Apr-21
1442,VIVA VISTA,SOUTH BUONA VISTA ROAD,Apartment,5,RCR,Freehold,Resale,1,609000,-,388,Strata,01 to 05,1572,Apr-21
1443,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1920000,-,1464,Strata,06 to 10,1312,Apr-21
1444,REGENT PARK,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 1993,Resale,1,903000,-,807,Strata,06 to 10,1119,Apr-21
1445,THE CLIFT,MCCALLUM STREET,Apartment,1,CCR,99 yrs lease commencing from 2004,Resale,1,1150000,-,549,Strata,21 to 25,2095,Apr-21
1446,THE PARC CONDOMINIUM,WEST COAST WALK,Condominium,5,OCR,Freehold,Resale,1,2250000,-,2217,Strata,01 to 05,1015,Apr-21
1447,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1680000,-,1066,Strata,06 to 10,1577,Apr-21
1448,DOMAIN 21,DELTA ROAD,Condominium,3,RCR,99 yrs lease commencing from 2004,Resale,1,1320000,-,883,Strata,01 to 05,1495,Apr-21
1449,MARINA BAY RESIDENCES,MARINA BOULEVARD,Condominium,1,CCR,99 yrs lease commencing from 2005,Resale,1,2300000,-,1130,Strata,31 to 35,2035,Apr-21
1450,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3088000,-,2024,Strata,06 to 10,1526,Apr-21
1451,DOVER PARKVIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1993,Resale,1,1600000,-,1281,Strata,11 to 15,1249,Apr-21
1452,PRINCIPAL GARDEN,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2014,Resale,1,2410000,-,1195,Strata,21 to 25,2017,Apr-21
1453,THE VISION,WEST COAST CRESCENT,Condominium,5,OCR,99 yrs lease commencing from 2008,Resale,1,1160000,-,904,Strata,11 to 15,1283,Apr-21
1454,THE AZURE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2005,Resale,1,2268888,-,1733,Strata,01 to 05,1309,Apr-21
1455,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1840000,-,1356,Strata,11 to 15,1357,Apr-21
1456,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1500000,-,1109,Strata,21 to 25,1353,Apr-21
1457,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,1900000,-,1572,Strata,06 to 10,1209,Apr-21
1458,PEOPLE'S PARK COMPLEX,PARK ROAD,Apartment,1,RCR,99 yrs lease commencing from 1968,Resale,1,520000,-,409,Strata,26 to 30,1271,Apr-21
1459,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1211250,-,969,Strata,11 to 15,1250,Apr-21
1460,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,1716888,-,1259,Strata,11 to 15,1363,Apr-21
1461,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,2190000,-,1464,Strata,21 to 25,1496,Apr-21
1462,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1720800,-,904,Strata,36 to 40,1903,Apr-21
1463,THE COAST AT SENTOSA COVE,OCEAN DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2006,Resale,1,3150000,-,2024,Strata,01 to 05,1557,Apr-21
1464,ONE-NORTH RESIDENCES,ONE-NORTH GATEWAY,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,930000,-,614,Strata,01 to 05,1516,Apr-21
1465,HERITAGE VIEW,DOVER RISE,Condominium,5,RCR,99 yrs lease commencing from 1996,Resale,1,1500000,-,1195,Strata,11 to 15,1255,Apr-21
1466,CARIBBEAN AT KEPPEL BAY,KEPPEL BAY DRIVE,Condominium,4,RCR,99 yrs lease commencing from 1999,Resale,1,1500000,-,883,Strata,06 to 10,1699,Apr-21
1467,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1175000,-,753,Strata,11 to 15,1559,Apr-21
1468,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3350370,-,2411,Strata,01 to 05,1390,Apr-21
1469,KENTVIEW PARK,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1310000,-,1184,Strata,01 to 05,1106,Apr-21
1470,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,3465000,-,1701,Strata,01 to 05,2037,Apr-21
1471,THE GRANDHILL,PASIR PANJANG HILL,Condominium,5,RCR,Freehold,Resale,1,1700000,-,1259,Strata,01 to 05,1350,Apr-21
1472,TURQUOISE,COVE DRIVE,Condominium,4,CCR,99 yrs lease commencing from 2007,Resale,1,3500000,-,2185,Strata,01 to 05,1602,Apr-21
1473,REFLECTIONS AT KEPPEL BAY,KEPPEL BAY VIEW,Condominium,4,RCR,99 yrs lease commencing from 2006,Resale,1,3300000,-,1830,Strata,01 to 05,1803,Apr-21
1474,THE TRILINQ,JALAN LEMPENG,Condominium,5,OCR,99 yrs lease commencing from 2012,Resale,1,1650000,-,1044,Strata,21 to 25,1580,Apr-21
1475,VARSITY PARK CONDOMINIUM,WEST COAST ROAD,Condominium,5,OCR,99 yrs lease commencing from 2004,Resale,1,1710000,-,1464,Strata,01 to 05,1168,Apr-21
1476,SPOTTISWOODE 18,SPOTTISWOODE PARK ROAD,Apartment,2,RCR,Freehold,Resale,1,870000,-,388,Strata,26 to 30,2245,Apr-21
1477,HUNDRED TREES,WEST COAST DRIVE,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1058000,-,786,Strata,01 to 05,1346,Apr-21
1478,THE SAIL @ MARINA BAY,MARINA BOULEVARD,Apartment,1,CCR,99 yrs lease commencing from 2002,Resale,1,1620000,-,883,Strata,61 to 65,1835,Apr-21
1479,D' HILLSIDE LOFT,PASIR PANJANG HILL,Apartment,5,RCR,Freehold,Resale,1,1450000,-,1270,Strata,01 to 05,1142,Apr-21
1480,ONE SHENTON,SHENTON WAY,Apartment,1,CCR,99 yrs lease commencing from 2005,Resale,1,1750000,-,1087,Strata,11 to 15,1610,Apr-21
1481,ALESSANDREA,ALEXANDRA ROAD,Apartment,3,RCR,Freehold,Resale,1,1680000,-,1098,Strata,16 to 20,1530,Mar-21
1482,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1645935,-,980,Strata,36 to 40,1680,Mar-21
1483,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1708975,-,1001,Strata,36 to 40,1707,Mar-21
1484,THE INTERLACE,DEPOT ROAD,Condominium,4,RCR,99 yrs lease commencing from 2009,Resale,1,3100000,-,2314,Strata,06 to 10,1340,Mar-21
1485,COMMONWEALTH TOWERS,COMMONWEALTH AVENUE,Condominium,3,RCR,99 yrs lease commencing from 2013,Resale,1,1665000,-,904,Strata,11 to 15,1841,Mar-21
1486,BOTANNIA,WEST COAST PARK,Condominium,5,OCR,956 yrs lease commencing from 1928,Resale,1,1560000,-,1270,Strata,01 to 05,1228,Mar-21
1487,THE CREST,PRINCE CHARLES CRESCENT,Condominium,3,RCR,99 yrs lease commencing from 2012,Resale,1,2950000,-,1539,Strata,16 to 20,1917,Mar-21
1488,LUMIERE,MISTRI ROAD,Apartment,2,CCR,99 yrs lease commencing from 2006,Resale,1,1699125,-,980,Strata,36 to 40,1735,Mar-21
1489,THE ROCHESTER RESIDENCES,ROCHESTER DRIVE,Apartment,5,RCR,99 yrs lease commencing from 2005,Resale,1,2600000,-,1948,Strata,21 to 25,1335,Mar-21
1490,MARINA ONE RESIDENCES,MARINA WAY,Apartment,1,CCR,99 yrs lease commencing from 2011,Resale,1,1632510,-,667,Strata,21 to 25,2446,Mar-21
1491,PARC IMPERIAL,PASIR PANJANG ROAD,Condominium,5,RCR,Freehold,Resale,1,1288000,-,1195,Strata,01 to 05,1078,Mar-21
