S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
3230,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,2720000,-,2056,Strata,01 to 05,1323,Feb-21
3231,VACANZA @ EAST,LENGKONG TUJOH,Condominium,14,OCR,Freehold,Resale,1,603000,-,484,Strata,06 to 10,1245,Feb-21
3232,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,1650000,-,1335,Strata,01 to 05,1236,Feb-21
3233,1 MOULMEIN RISE,MOULMEIN RISE,Apartment,11,CCR,Freehold,Resale,1,2360000,-,1238,Strata,21 to 25,1907,Feb-21
3234,ONE FORT,FORT ROAD,Condominium,15,RCR,Freehold,Resale,1,1580000,-,1055,Strata,11 to 15,1498,Feb-21
3235,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1040000,-,624,Strata,06 to 10,1666,Feb-21
3236,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2300000,-,1259,Strata,16 to 20,1826,Feb-21
3237,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2400000,-,1216,Strata,11 to 15,1973,Feb-21
3238,THE HACIENDA,HACIENDA GROVE,Condominium,15,OCR,Freehold,Resale,1,1900000,-,1561,Strata,01 to 05,1217,Feb-21
3239,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1738000,-,936,Strata,26 to 30,1856,Feb-21
3240,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1900000,-,1453,Strata,11 to 15,1308,Feb-21
3241,TRELLIS TOWERS,LORONG 1 TOA PAYOH,Condominium,12,RCR,Freehold,Resale,1,840000,-,549,Strata,06 to 10,1530,Feb-21
3242,TRILIGHT,NEWTON ROAD,Condominium,11,CCR,Freehold,Resale,1,4200000,-,2099,Strata,26 to 30,2001,Feb-21
3243,CASA SARINA,LORONG SARINA,Condominium,14,OCR,Freehold,Resale,1,720000,-,667,Strata,01 to 05,1079,Feb-21
3244,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,3368000,-,2551,Strata,31 to 35,1320,Feb-21
3245,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1080000,-,829,Strata,01 to 05,1303,Feb-21
3246,PINNACLE 16,SHAN ROAD,Apartment,12,RCR,Freehold,Resale,1,860000,-,592,Strata,06 to 10,1453,Feb-21
3247,PARC MONDRIAN,WOODLEIGH CLOSE,Apartment,13,RCR,Freehold,Resale,1,1350000,-,936,Strata,06 to 10,1442,Feb-21
3248,H RESIDENCES,LORONG H TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,700000,-,549,Strata,01 to 05,1275,Feb-21
3249,THE VESTA,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1218000,-,1163,Strata,01 to 05,1048,Feb-21
3250,SHEBA LODGE,CARPMAEL ROAD,Apartment,15,RCR,Freehold,Resale,1,1240000,-,1141,Strata,01 to 05,1087,Feb-21
3251,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1550000,-,1647,Strata,01 to 05,941,Feb-21
3252,CADENCE LIGHT,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,940000,-,818,Strata,01 to 05,1149,Feb-21
3253,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,721000,-,420,Strata,11 to 15,1718,Feb-21
3254,M66,MOONSTONE LANE,Apartment,12,RCR,Freehold,Resale,1,1060000,-,1130,Strata,01 to 05,938,Feb-21
3255,THE VINES,LORONG SARINA,Apartment,14,OCR,Freehold,Resale,1,1255888,-,1152,Strata,01 to 05,1090,Feb-21
3256,TELOK MANSION,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,1430000,-,1550,Strata,01 to 05,923,Feb-21
3257,NOVENA LODGE,JALAN MERLIMAU,Condominium,11,CCR,Freehold,Resale,1,1050000,-,700,Strata,01 to 05,1501,Feb-21
3258,CASA AERATA,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,658000,-,484,Strata,01 to 05,1358,Feb-21
3259,IMPERIAL HEIGHTS,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,1069000,-,775,Strata,11 to 15,1379,Feb-21
3260,NEWTON 18,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1165000,-,614,Strata,21 to 25,1899,Feb-21
3261,TELOK MANSION,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,1350000,-,1550,Strata,01 to 05,871,Feb-21
3262,QUESTA @ DUNMAN,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1190000,-,775,Strata,06 to 10,1535,Feb-21
3263,EASTVILLE APARTMENTS,JOO CHIAT LANE,Apartment,15,RCR,Freehold,Resale,1,1368000,-,1001,Strata,01 to 05,1367,Feb-21
3264,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,550000,-,420,Strata,06 to 10,1310,Feb-21
3265,SUITES @ TOPAZ,TOPAZ ROAD,Apartment,12,RCR,Freehold,Resale,1,532000,-,377,Strata,01 to 05,1412,Feb-21
3266,THE LINE @ TANJONG RHU,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,2465280,-,1152,Strata,06 to 10,2140,Feb-21
3267,THE SEA VIEW,AMBER ROAD,Condominium,15,RCR,Freehold,Resale,1,2650000,-,1410,Strata,06 to 10,1879,Feb-21
3268,SIMSVILLE,GEYLANG EAST AVENUE 2,Condominium,14,RCR,99 yrs lease commencing from 1994,Resale,1,1318000,-,1238,Strata,06 to 10,1065,Feb-21
3269,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,2366000,-,1690,Strata,01 to 05,1400,Feb-21
3270,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,2108880,-,1701,Strata,01 to 05,1240,Feb-21
3271,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,938800,-,495,Strata,11 to 15,1896,Feb-21
3272,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2580000,-,1453,Strata,16 to 20,1775,Feb-21
3273,PARC HAVEN,LORONG LIMAU,Apartment,12,RCR,Freehold,Resale,1,625000,-,452,Strata,06 to 10,1382,Feb-21
3274,PARK INFINIA AT WEE NAM,LINCOLN ROAD,Condominium,11,CCR,Freehold,Resale,1,3150000,-,1464,Strata,21 to 25,2152,Feb-21
3275,SANCTUARY GREEN,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1350000,-,1141,Strata,01 to 05,1183,Feb-21
3276,CASA SARINA,LORONG SARINA,Condominium,14,OCR,Freehold,Resale,1,1095000,-,990,Strata,01 to 05,1106,Feb-21
3277,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,640000,-,527,Strata,01 to 05,1213,Feb-21
3278,RESIDENTIAL APARTMENTS,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1215000,-,1076,Strata,01 to 05,1129,Feb-21
3279,EIGHT RIVERSUITES,WHAMPOA EAST,Condominium,12,RCR,99 yrs lease commencing from 2011,Resale,1,1575000,-,1195,Strata,06 to 10,1318,Feb-21
3280,THE MEYERISE,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,2628000,-,1281,Strata,11 to 15,2052,Feb-21
3281,EMERALD EAST,TANJONG RHU ROAD,Apartment,15,RCR,Freehold,Resale,1,2750000,-,2056,Strata,11 to 15,1338,Feb-21
3282,SKY@ELEVEN,THOMSON LANE,Condominium,11,CCR,Freehold,Resale,1,4825000,-,2820,Strata,16 to 20,1711,Feb-21
3283,BUTTERWORTH 8,BUTTERWORTH LANE,Condominium,15,RCR,Freehold,Resale,1,2100000,-,1464,Strata,16 to 20,1435,Feb-21
3284,ONE AMBER,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,1700000,-,958,Strata,01 to 05,1775,Feb-21
3285,DUNMAN VIEW,HAIG ROAD,Condominium,15,RCR,99 yrs lease commencing from 1997,Resale,1,1280000,-,1216,Strata,01 to 05,1052,Feb-21
3286,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,700000,-,614,Strata,01 to 05,1141,Feb-21
3287,THE SERENNIA,PULASAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1350000,-,1119,Strata,01 to 05,1206,Feb-21
3288,DUNEARN SUITES,DUNEARN ROAD,Apartment,11,CCR,Freehold,Resale,1,1850000,-,1324,Strata,01 to 05,1397,Feb-21
3289,E-SPACE,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1095000,-,818,Strata,01 to 05,1339,Feb-21
3290,AIRSTREAM,ST. MICHAEL'S ROAD,Apartment,12,RCR,Freehold,Resale,1,680000,-,474,Strata,11 to 15,1436,Feb-21
3291,RESIDENTIAL APARTMENTS,GREEN LANE,Apartment,15,RCR,Freehold,Resale,1,1770000,-,1615,Strata,01 to 05,1096,Feb-21
3292,RESIDENTIAL APARTMENTS,LORONG 17 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,768000,-,915,Strata,01 to 05,839,Feb-21
3293,PAVILION SQUARE,GEYLANG ROAD,Apartment,14,RCR,Freehold,Resale,1,530000,-,398,Strata,06 to 10,1331,Feb-21
3294,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1600000,-,1421,Strata,06 to 10,1126,Feb-21
3295,COSTA RHU,RHU CROSS,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2688000,-,2056,Strata,11 to 15,1307,Feb-21
3296,THE CHAMPAGNE,CHANGI ROAD,Apartment,14,OCR,Freehold,Resale,1,1280000,-,1238,Strata,01 to 05,1034,Feb-21
3297,MAYBELLE LODGE,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1150000,-,1259,Strata,01 to 05,913,Feb-21
3298,CUBE 8,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,1390000,-,926,Strata,11 to 15,1502,Feb-21
3299,LAGUNA PARK,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1680000,-,1615,Strata,06 to 10,1041,Feb-21
3300,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,3280000,-,1722,Strata,16 to 20,1904,Feb-21
3301,TRE RESIDENCES,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,2120000,-,1475,Strata,16 to 20,1438,Feb-21
3302,ST FRANCIS COURT,ST. FRANCIS ROAD,Apartment,12,RCR,99 yrs lease commencing from 1992,Resale,1,772000,-,818,Strata,06 to 10,944,Feb-21
3303,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,990000,-,667,Strata,16 to 20,1483,Feb-21
3304,DUNMAN PLACE,DUNMAN ROAD,Apartment,15,RCR,Freehold,Resale,1,1780000,-,1324,Strata,11 to 15,1344,Feb-21
3305,THE VERVE,JALAN RAJAH,Apartment,12,RCR,Freehold,Resale,1,810000,-,603,Strata,16 to 20,1344,Feb-21
3306,DOMUS,IRRAWADDY ROAD,Apartment,12,RCR,Freehold,Resale,1,2050000,-,1367,Strata,16 to 20,1500,Feb-21
3307,HAIG 162,HAIG ROAD,Apartment,15,RCR,Freehold,Resale,1,550000,-,355,Strata,06 to 10,1548,Feb-21
3308,ZEDGE,AKYAB ROAD,Apartment,11,CCR,Freehold,Resale,1,800000,-,495,Strata,01 to 05,1616,Feb-21
3309,MONTEBLEU,MINBU ROAD,Condominium,11,CCR,Freehold,Resale,1,1328000,-,807,Strata,26 to 30,1645,Feb-21
3310,ESPIRA SUITES,LORONG G TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,640000,-,441,Strata,01 to 05,1450,Feb-21
3311,SIMS MEADOWS,LORONG 33 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1068000,-,1055,Strata,01 to 05,1012,Feb-21
3312,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,990000,-,581,Strata,11 to 15,1703,Jan-21
3313,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1785000,-,1184,Strata,01 to 05,1508,Jan-21
3314,NIN RESIDENCE,PHENG GECK AVENUE,Apartment,13,RCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,893,Strata,01 to 05,1231,Jan-21
3315,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,1830000,-,1206,Strata,01 to 05,1518,Jan-21
3316,THE DOMAIN,EAST COAST ROAD,Apartment,15,OCR,Freehold,Resale,1,1600000,-,1464,Strata,01 to 05,1093,Jan-21
3317,PARC ELEGANCE,TELOK KURAU ROAD,Apartment,15,OCR,Freehold,Resale,1,1035000,-,1173,Strata,01 to 05,882,Jan-21
3318,ST PATRICK'S RESIDENCES,ST. PATRICK'S ROAD,Apartment,15,OCR,Freehold,Resale,1,1780000,-,1206,Strata,01 to 05,1476,Jan-21
3319,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1175000,-,1216,Strata,06 to 10,966,Jan-21
3320,EASTERN LAGOON,UPPER EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,1675000,-,1302,Strata,01 to 05,1286,Jan-21
3321,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,965000,-,624,Strata,11 to 15,1546,Jan-21
3322,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1770000,-,1152,Strata,16 to 20,1537,Jan-21
3323,PEBBLE BAY,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1994,Resale,1,2680000,-,1894,Strata,06 to 10,1415,Jan-21
3324,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1880000,-,1292,Strata,01 to 05,1455,Jan-21
3325,THE ESTA,AMBER GARDENS,Condominium,15,RCR,Freehold,Resale,1,2093300,-,1130,Strata,11 to 15,1852,Jan-21
3326,IMPERIAL HEIGHTS,IPOH LANE,Apartment,15,RCR,Freehold,Resale,1,1060000,-,775,Strata,06 to 10,1368,Jan-21
3327,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1420000,-,657,Strata,06 to 10,2163,Jan-21
3328,WATER PLACE,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1998,Resale,1,1950000,-,1453,Strata,11 to 15,1342,Jan-21
3329,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1515000,-,1647,Strata,01 to 05,920,Jan-21
3330,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,1480000,-,840,Strata,11 to 15,1763,Jan-21
3331,STRAITS RESIDENCES,JOO CHIAT PLACE,Apartment,15,RCR,Freehold,Resale,1,720000,-,527,Strata,01 to 05,1365,Jan-21
3332,LA FLEUR,LORONG 26 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,585000,-,441,Strata,01 to 05,1326,Jan-21
3333,ATRIUM RESIDENCES,LORONG 28 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1238000,-,1216,Strata,01 to 05,1018,Jan-21
3334,THE SUNNY SPRING,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1139999,-,969,Strata,01 to 05,1177,Jan-21
3335,SILAHIS APARTMENTS,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1300000,-,1292,Strata,01 to 05,1006,Jan-21
3336,SILAHIS APARTMENTS,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,1320000,-,1281,Strata,01 to 05,1031,Jan-21
3337,MANSIONS 28,LORONG 31 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1120000,-,1346,Strata,06 to 10,832,Jan-21
3338,8@WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,1152,Strata,11 to 15,1372,Jan-21
3339,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,650000,-,409,Strata,06 to 10,1589,Jan-21
3340,ASTORIA PARK,LORONG MYDIN,Condominium,14,OCR,99 yrs lease commencing from 1993,Resale,1,940000,-,958,Strata,11 to 15,981,Jan-21
3341,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,715000,-,560,Strata,01 to 05,1277,Jan-21
3342,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,1360000,-,850,Strata,11 to 15,1599,Jan-21
3343,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,4150000,-,2400,Strata,21 to 25,1729,Jan-21
3344,OKIO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,880000,-,592,Strata,06 to 10,1486,Jan-21
3345,28 SHELFORD,SHELFORD ROAD,Apartment,11,CCR,Freehold,Resale,1,1300000,-,807,Strata,01 to 05,1610,Jan-21
3346,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,760000,-,861,Strata,06 to 10,883,Jan-21
3347,EUHABITAT,JALAN EUNOS,Condominium,14,OCR,99 yrs lease commencing from 2010,Resale,1,678888,-,560,Strata,01 to 05,1213,Jan-21
3348,DAKOTA RESIDENCES,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2007,Resale,1,2880000,-,1894,Strata,06 to 10,1520,Jan-21
3349,THE SHORE RESIDENCES,AMBER ROAD,Condominium,15,RCR,103 yrs lease commencing from 2009,Resale,1,975000,-,592,Strata,06 to 10,1647,Jan-21
3350,KATONG GARDENS,TEMBELING ROAD,Condominium,15,RCR,Freehold,Resale,1,2600000,-,1948,Strata,01 to 05,1335,Jan-21
3351,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1950000,-,1098,Strata,11 to 15,1776,Jan-21
3352,NOVENA SUITES,MOULMEIN ROAD,Apartment,11,CCR,Freehold,Resale,1,1240000,-,667,Strata,06 to 10,1858,Jan-21
3353,GAIA,JALAN DUSUN,Apartment,12,RCR,Freehold,Resale,1,1296000,-,915,Strata,06 to 10,1416,Jan-21
3354,ASPEN LOFT,JOO CHIAT TERRACE,Apartment,15,RCR,Freehold,Resale,1,1520000,-,1539,Strata,01 to 05,987,Jan-21
3355,IVORY,CEYLON LANE,Apartment,15,RCR,Freehold,Resale,1,739600,-,657,Strata,01 to 05,1126,Jan-21
3356,THE VENUE RESIDENCES,TAI THONG CRESCENT,Apartment,13,RCR,99 yrs lease commencing from 2012,Resale,1,895000,-,646,Strata,01 to 05,1386,Jan-21
3357,BARTLEY RIDGE,MOUNT VERNON ROAD,Condominium,13,RCR,99 yrs lease commencing from 2012,Resale,1,1220000,-,850,Strata,01 to 05,1435,Jan-21
3358,THE WATERSIDE,TANJONG RHU ROAD,Condominium,15,RCR,Freehold,Resale,1,3420000,-,2142,Strata,11 to 15,1597,Jan-21
3359,THE SOUND,EAST COAST ROAD,Condominium,15,OCR,Freehold,Resale,1,2446888,-,1539,Strata,01 to 05,1590,Jan-21
3360,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,645000,-,409,Strata,06 to 10,1577,Jan-21
3361,THE ANSLEY,MANDALAY ROAD,Condominium,11,CCR,Freehold,Resale,1,1920000,-,1281,Strata,16 to 20,1499,Jan-21
3362,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,2130000,-,1453,Strata,21 to 25,1466,Jan-21
3363,SOLEIL @ SINARAN,SINARAN DRIVE,Condominium,11,CCR,99 yrs lease commencing from 2006,Resale,1,1010000,-,581,Strata,31 to 35,1738,Jan-21
3364,SENNETT RESIDENCE,PHENG GECK AVENUE,Condominium,13,RCR,99 yrs lease commencing from 2011,Resale,1,4250000,-,4209,Strata,16 to 20,1010,Jan-21
3365,THE ARIEL,LORONG 105 CHANGI,Apartment,15,RCR,Freehold,Resale,1,1170000,-,980,Strata,01 to 05,1194,Jan-21
3366,GUILLEMARD EDGE,LORONG 30 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,918000,-,710,Strata,01 to 05,1292,Jan-21
3367,THE CALLISTA,MAR THOMA ROAD,Apartment,12,RCR,999 yrs lease commencing from 1882,Resale,1,1200000,-,1302,Strata,01 to 05,921,Jan-21
3368,GILSTEAD TWO,GILSTEAD ROAD,Apartment,11,CCR,Freehold,Resale,1,1520000,-,775,Strata,16 to 20,1961,Jan-21
3369,TIVOLI GRANDE,KOON SENG ROAD,Apartment,15,RCR,Freehold,Resale,1,710000,-,560,Strata,01 to 05,1268,Jan-21
3370,OKIO,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1280000,-,1044,Strata,16 to 20,1226,Jan-21
3371,FLAMINGO VALLEY,SIGLAP ROAD,Condominium,15,OCR,Freehold,Resale,1,2030000,-,1399,Strata,01 to 05,1451,Jan-21
3372,ADRIA,DERBYSHIRE ROAD,Apartment,11,CCR,Freehold,Resale,1,2500000,-,1485,Strata,16 to 20,1683,Jan-21
3373,DE CENTURION,TANJONG RHU ROAD,Apartment,15,RCR,Freehold,Resale,1,1130000,-,775,Strata,01 to 05,1458,Jan-21
3374,SILVERSEA,MARINE PARADE ROAD,Condominium,15,RCR,99 yrs lease commencing from 2007,Resale,1,2200000,-,1496,Strata,01 to 05,1470,Jan-21
3375,THE SEAFRONT ON MEYER,MEYER ROAD,Condominium,15,RCR,Freehold,Resale,1,1970000,-,1066,Strata,11 to 15,1849,Jan-21
3376,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,730000,-,441,Strata,11 to 15,1654,Jan-21
3377,FERNWOOD TOWERS,FERNWOOD TERRACE,Condominium,15,OCR,Freehold,Resale,1,1600000,-,1195,Strata,11 to 15,1339,Jan-21
3378,SANTA FE MANSIONS,MARGATE ROAD,Apartment,15,RCR,Freehold,Resale,1,1560000,-,1163,Strata,01 to 05,1342,Jan-21
3379,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,740000,-,420,Strata,16 to 20,1763,Jan-21
3380,LA VIDA @ 130,LORONG K TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,755000,-,786,Strata,01 to 05,961,Jan-21
3381,THE SUNNY SPRING,LORONG 40 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1390000,-,1195,Strata,06 to 10,1163,Jan-21
3382,CASSIA EDGE,GUILLEMARD ROAD,Apartment,14,RCR,Freehold,Resale,1,930000,-,721,Strata,01 to 05,1290,Jan-21
3383,TEMBELING GROVE,TEMBELING ROAD,Apartment,15,RCR,Freehold,Resale,1,2030000,-,1518,Strata,01 to 05,1338,Jan-21
3384,THE POIZ RESIDENCES,MEYAPPA CHETTIAR ROAD,Apartment,13,RCR,99 yrs lease commencing from 2014,Resale,1,705000,-,420,Strata,06 to 10,1679,Jan-21
3385,LAGOON VIEW,MARINE PARADE ROAD,Apartment,15,OCR,99 yrs lease commencing from 1977,Resale,1,1540000,-,1647,Strata,11 to 15,935,Jan-21
3386,NOVA 88,BHAMO ROAD,Apartment,12,RCR,Freehold,Resale,1,1200000,-,926,Strata,01 to 05,1296,Jan-21
3387,TIERRA VUE,ST. PATRICK'S ROAD,Condominium,15,OCR,Freehold,Resale,1,3000000,-,2260,Strata,01 to 05,1327,Jan-21
3388,VILLA MARINA,JALAN SEMPADAN,Condominium,15,OCR,99 yrs lease commencing from 1995,Resale,1,1328000,-,1249,Strata,01 to 05,1064,Jan-21
3389,CAMELOT BY-THE-WATER,TANJONG RHU ROAD,Condominium,15,RCR,99 yrs lease commencing from 1996,Resale,1,5400000,-,3035,Strata,16 to 20,1779,Jan-21
3390,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2038000,-,1399,Strata,01 to 05,1456,Jan-21
3391,THOMSON 800,THOMSON ROAD,Condominium,11,CCR,Freehold,Resale,1,2470000,-,1625,Strata,11 to 15,1520,Jan-21
3392,WATERBANK AT DAKOTA,DAKOTA CRESCENT,Condominium,14,RCR,99 yrs lease commencing from 2009,Resale,1,1870000,-,1184,Strata,06 to 10,1579,Jan-21
3393,VISTA RESIDENCES,JALAN DATOH,Condominium,12,RCR,Freehold,Resale,1,1800000,-,1195,Strata,06 to 10,1507,Jan-21
3394,NEPTUNE COURT,MARINE VISTA,Apartment,15,OCR,99 yrs lease commencing from 1975,Resale,1,1438000,-,1636,Strata,06 to 10,879,Jan-21
3395,CENTRAL GROVE,GEYLANG EAST AVENUE 1,Condominium,14,RCR,99 yrs lease commencing from 1997,Resale,1,1288000,-,1206,Strata,16 to 20,1068,Jan-21
3396,L'VIV,NEWTON ROAD,Apartment,11,CCR,Freehold,Resale,1,1340000,-,657,Strata,21 to 25,2041,Jan-21
3397,WAI WING CENTRE,BALESTIER ROAD,Apartment,12,RCR,Freehold,Resale,1,1280000,-,1292,Strata,06 to 10,991,Jan-21
3398,RESIDENTIAL APARTMENTS,ONAN ROAD,Apartment,15,RCR,Freehold,Resale,2,2780000,-,1983,Strata,01 to 05,1402,Jan-21
3399,SUITES @ SHREWSBURY,SHREWSBURY ROAD,Apartment,11,CCR,Freehold,Resale,1,579000,-,334,Strata,01 to 05,1735,Jan-21
3400,THE GLACIER,JOO CHIAT PLACE,Apartment,15,OCR,Freehold,Resale,1,1780000,-,2164,Strata,01 to 05,823,Jan-21
3401,RESIDENTIAL APARTMENTS,LORONG 42 GEYLANG,Apartment,14,RCR,Freehold,Resale,1,1160000,-,1066,Strata,01 to 05,1089,Jan-21
3402,THE CHERRYWOOD,LORONG L TELOK KURAU,Apartment,15,OCR,Freehold,Resale,1,850000,-,667,Strata,01 to 05,1274,Jan-21
3403,D' CASITA,LORONG MARZUKI,Apartment,14,OCR,Freehold,Resale,1,1100000,-,893,Strata,01 to 05,1231,Jan-21
3404,SIMS URBAN OASIS,SIMS DRIVE,Condominium,14,RCR,99 yrs lease commencing from 2014,Resale,1,1800000,-,1206,Strata,01 to 05,1493,Jan-21
3405,BLOSSOMS @ WOODLEIGH,WOODLEIGH CLOSE,Condominium,13,RCR,Freehold,Resale,1,2100000,-,1410,Strata,06 to 10,1489,Jan-21
3406,PARK EAST,JALAN TUA KONG,Condominium,15,OCR,Freehold,Resale,1,2175000,-,1690,Strata,01 to 05,1287,Jan-21
