S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1313,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,627000,-,484,Strata,11 to 15,1294,Aug-21
1314,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,1720000,-,1216,Strata,06 to 10,1414,Aug-21
1315,THE GALE,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,1150000,-,1152,Strata,06 to 10,998,Aug-21
1316,TRILIVE,TAMPINES ROAD,Condominium,19,OCR,Freehold,Resale,1,950000,-,614,Strata,01 to 05,1548,Aug-21
1317,PALMWOODS,UPPER CHANGI ROAD,Condominium,16,OCR,99 yrs lease commencing from 1996,Resale,1,1128880,-,1270,Strata,01 to 05,889,Aug-21
1318,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1070000,-,1141,Strata,01 to 05,938,Aug-21
1319,THE PANORAMA,ANG MO KIO AVENUE 2,Condominium,20,OCR,99 yrs lease commencing from 2013,Resale,1,1970000,-,1324,Strata,06 to 10,1488,Aug-21
1320,WATERFRONT GOLD,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,860000,-,667,Strata,06 to 10,1289,Aug-21
1321,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,978000,-,1421,Strata,01 to 05,688,Aug-21
1322,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1000000,-,936,Strata,06 to 10,1068,Aug-21
1323,PARC CENTROS,PUNGGOL CENTRAL,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,990000,-,1033,Strata,01 to 05,958,Aug-21
1324,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1086000,-,990,Strata,01 to 05,1097,Aug-21
1325,VUE 8 RESIDENCE,PASIR RIS HEIGHTS,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1165000,-,1033,Strata,06 to 10,1127,Aug-21
1326,SEASTRAND,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,638000,-,570,Strata,11 to 15,1118,Aug-21
1327,BREEZE BY THE EAST,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1720000,-,1249,Strata,01 to 05,1378,Aug-21
1328,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1268000,-,1109,Strata,16 to 20,1144,Aug-21
1329,TRILIVE,TAMPINES ROAD,Condominium,19,OCR,Freehold,Resale,1,1388800,-,904,Strata,06 to 10,1536,Aug-21
1330,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,648000,-,527,Strata,06 to 10,1229,Aug-21
1331,THE TROPICA,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,1090000,-,1238,Strata,01 to 05,881,Aug-21
1332,PALM ISLES,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2011,Resale,1,600000,-,560,Strata,01 to 05,1072,Aug-21
1333,NV RESIDENCES,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1238000,-,1378,Strata,01 to 05,899,Aug-21
1334,KOVAN REGENCY,KOVAN RISE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,850000,-,614,Strata,01 to 05,1385,Aug-21
1335,BARTLEY RESIDENCES,LORONG HOW SUN,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,797,Strata,11 to 15,1356,Aug-21
1336,RIS GRANDEUR,ELIAS ROAD,Condominium,18,OCR,Freehold,Resale,1,1130000,-,1066,Strata,06 to 10,1060,Aug-21
1337,TROPICAL SPRING,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 1997,Resale,1,2291888,-,3143,Strata,11 to 15,729,Aug-21
1338,THE SUMMIT,UPPER EAST COAST ROAD,Condominium,16,OCR,Freehold,Resale,1,1750000,-,1249,Strata,06 to 10,1402,Aug-21
1339,STRATUM,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,820000,-,764,Strata,01 to 05,1073,Aug-21
1340,STRATFORD COURT,BEDOK RIA CRESCENT,Condominium,16,OCR,99 yrs lease commencing from 1995,Resale,1,1050000,-,1259,Strata,01 to 05,834,Aug-21
1341,THE WINDSOR,ONTARIO AVENUE,Condominium,20,RCR,Freehold,Resale,1,1830000,-,1636,Strata,01 to 05,1118,Aug-21
1342,MIDTOWN RESIDENCES,UPPER SERANGOON ROAD,Apartment,19,OCR,99 yrs lease commencing from 2013,Resale,1,1500000,-,1249,Strata,11 to 15,1201,Aug-21
1343,CASA MERAH,TANAH MERAH KECHIL AVENUE,Apartment,16,OCR,99 yrs lease commencing from 2006,Resale,1,1425000,-,1421,Strata,01 to 05,1003,Aug-21
1344,COMPASS HEIGHTS,SENGKANG SQUARE,Apartment,19,OCR,99 yrs lease commencing from 2000,Resale,1,922250,-,1281,Strata,01 to 05,720,Aug-21
1345,THE QUINN,BARTLEY ROAD,Apartment,19,OCR,Freehold,Resale,1,1860000,-,1625,Strata,01 to 05,1144,Aug-21
1346,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1030000,-,657,Strata,01 to 05,1569,Aug-21
1347,PARC OLYMPIA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,1660000,-,1647,Strata,06 to 10,1008,Aug-21
1348,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1150000,-,1238,Strata,01 to 05,929,Aug-21
1349,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,820000,-,678,Strata,01 to 05,1209,Aug-21
1350,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1365000,-,1098,Strata,06 to 10,1243,Aug-21
1351,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,800000,-,775,Strata,06 to 10,1032,Aug-21
1352,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1150000,-,678,Strata,11 to 15,1696,Aug-21
1353,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,1300000,-,1119,Strata,06 to 10,1161,Aug-21
1354,CASA FLORA,SALAM WALK,Condominium,16,OCR,Freehold,Resale,1,1900000,-,1841,Strata,01 to 05,1032,Aug-21
1355,KOVAN MELODY,KOVAN ROAD,Condominium,19,OCR,99 yrs lease commencing from 2004,Resale,1,1638000,-,1292,Strata,16 to 20,1268,Aug-21
1356,THE INFLORA,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2012,Resale,1,730000,-,743,Strata,01 to 05,983,Aug-21
1357,OASIS @ ELIAS,ELIAS ROAD,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,755000,-,980,Strata,01 to 05,771,Aug-21
1358,WATERFRONT ISLE,BEDOK RESERVOIR ROAD,Condominium,16,OCR,99 yrs lease commencing from 2009,Resale,1,1515000,-,1152,Strata,01 to 05,1315,Aug-21
1359,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,885000,-,969,Strata,01 to 05,914,Aug-21
1360,THE QUARTZ,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2005,Resale,1,1120000,-,1066,Strata,06 to 10,1051,Aug-21
1361,THE MINTON,HOUGANG STREET 11,Condominium,19,OCR,99 yrs lease commencing from 2007,Resale,1,1530000,-,1216,Strata,11 to 15,1258,Aug-21
1362,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,2000000,-,1313,Strata,11 to 15,1523,Aug-21
1363,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1580000,-,1238,Strata,06 to 10,1276,Aug-21
1364,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1095000,-,840,Strata,06 to 10,1304,Aug-21
1365,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,888000,-,1023,Strata,06 to 10,868,Aug-21
1366,PIN MANSIONS,LIM AH PIN ROAD,Apartment,19,OCR,Freehold,Resale,1,1500000,-,1238,Strata,01 to 05,1212,Aug-21
1367,THE QUINN,BARTLEY ROAD,Apartment,19,OCR,Freehold,Resale,1,2000000,-,1776,Strata,01 to 05,1126,Aug-21
1368,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,1300000,-,883,Strata,01 to 05,1473,Aug-21
1369,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,855000,-,517,Strata,11 to 15,1655,Aug-21
1370,WATERTOWN,PUNGGOL CENTRAL,Apartment,19,OCR,99 yrs lease commencing from 2011,Resale,1,822000,-,570,Strata,11 to 15,1441,Aug-21
1371,CLOVER BY THE PARK,BISHAN STREET 25,Condominium,20,RCR,99 yrs lease commencing from 2007,Resale,1,1650000,-,1216,Strata,01 to 05,1357,Aug-21
1372,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,938000,-,775,Strata,11 to 15,1210,Aug-21
1373,BEDOK RESIDENCES,BEDOK NORTH DRIVE,Apartment,16,OCR,99 yrs lease commencing from 2011,Resale,1,1250000,-,829,Strata,06 to 10,1508,Aug-21
1374,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1580000,-,1410,Strata,06 to 10,1121,Aug-21
1375,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,738000,-,517,Strata,01 to 05,1428,Aug-21
1376,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1070000,-,840,Strata,01 to 05,1274,Aug-21
1377,EDELWEISS PARK CONDOMINIUM,FLORA ROAD,Condominium,17,OCR,Freehold,Resale,1,975000,-,1055,Strata,06 to 10,924,Aug-21
1378,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1050000,-,1012,Strata,11 to 15,1038,Aug-21
1379,SEASONS VIEW,PEMIMPIN DRIVE,Condominium,20,RCR,99 yrs lease commencing from 1996,Resale,1,1060000,-,969,Strata,01 to 05,1094,Aug-21
1380,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,680000,-,861,Strata,11 to 15,790,Aug-21
1381,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1040000,-,915,Strata,11 to 15,1137,Aug-21
1382,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1500000,-,1152,Strata,06 to 10,1302,Aug-21
1383,BAYSHORE PARK,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1982,Resale,1,1150000,-,936,Strata,16 to 20,1228,Aug-21
1384,COSTA DEL SOL,BAYSHORE ROAD,Condominium,16,OCR,99 yrs lease commencing from 1997,Resale,1,1750000,-,1227,Strata,26 to 30,1426,Aug-21
1385,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,1290000,-,980,Strata,06 to 10,1317,Aug-21
1386,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,820000,-,947,Strata,01 to 05,866,Aug-21
1387,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,610000,-,484,Strata,06 to 10,1259,Aug-21
1388,RIVERVALE CREST,RIVERVALE CRESCENT,Apartment,19,OCR,99 yrs lease commencing from 1997,Resale,1,780000,-,947,Strata,11 to 15,823,Aug-21
1389,RIVERSAILS,UPPER SERANGOON CRESCENT,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1550000,-,1367,Strata,01 to 05,1134,Aug-21
1390,RIPPLE BAY,PASIR RIS LINK,Condominium,18,OCR,99 yrs lease commencing from 2011,Resale,1,585000,-,484,Strata,06 to 10,1208,Aug-21
1391,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,915000,-,775,Strata,11 to 15,1181,Aug-21
1392,THE LUXURIE,COMPASSVALE ROAD,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,899000,-,732,Strata,01 to 05,1228,Aug-21
1393,RIO VISTA,UPPER SERANGOON VIEW,Condominium,19,OCR,99 yrs lease commencing from 2001,Resale,1,1300000,-,1615,Strata,01 to 05,805,Aug-21
1394,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1180000,-,1033,Strata,06 to 10,1142,Aug-21
1395,GRANDEUR 8,ANG MO KIO CENTRAL 3,Condominium,20,OCR,99 yrs lease commencing from 2002,Resale,1,2050000,-,2207,Strata,16 to 20,929,Aug-21
1396,FERRARIA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,715000,-,689,Strata,01 to 05,1038,Aug-21
1397,SKY VUE,BISHAN STREET 15,Condominium,20,RCR,99 yrs lease commencing from 2013,Resale,1,1980000,-,1141,Strata,11 to 15,1735,Aug-21
1398,JEWEL @ BUANGKOK,COMPASSVALE BOW,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1385000,-,1012,Strata,16 to 20,1369,Aug-21
1399,ECO,BEDOK SOUTH AVENUE 3,Condominium,16,OCR,99 yrs lease commencing from 2012,Resale,1,750000,-,635,Strata,01 to 05,1181,Aug-21
1400,LA FIESTA,SENGKANG SQUARE,Condominium,19,OCR,99 yrs lease commencing from 2012,Resale,1,1300000,-,1001,Strata,11 to 15,1299,Aug-21
1401,DOUBLE BAY RESIDENCES,SIMEI STREET 4,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1410000,-,1270,Strata,01 to 05,1110,Aug-21
1402,THOMSON GRAND,SIN MING WALK,Condominium,20,RCR,99 yrs lease commencing from 2010,Resale,1,2688000,-,1798,Strata,16 to 20,1495,Aug-21
1403,WATERVIEW,TAMPINES AVENUE 1,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,815000,-,786,Strata,11 to 15,1037,Aug-21
1404,THE SANTORINI,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2013,Resale,1,630500,-,527,Strata,11 to 15,1195,Aug-21
1405,BOTANIQUE AT BARTLEY,UPPER PAYA LEBAR ROAD,Condominium,19,OCR,99 yrs lease commencing from 2014,Resale,1,1170000,-,732,Strata,01 to 05,1598,Aug-21
1406,COUNTRY ESQUIRE,LORONG PUNTONG,Condominium,20,RCR,Freehold,Resale,1,2400000,-,1679,Strata,11 to 15,1429,Aug-21
1407,EAST VILLAGE,UPPER CHANGI ROAD,Apartment,16,OCR,Freehold,Resale,1,635000,-,441,Strata,01 to 05,1439,Aug-21
1408,SUMMER SCENT,KANG CHOO BIN ROAD,Apartment,19,OCR,999 yrs lease commencing from 1883,Resale,1,1320000,-,1066,Strata,01 to 05,1239,Aug-21
1409,REGENTVILLE,HOUGANG STREET 92,Apartment,19,OCR,99 yrs lease commencing from 1996,Resale,1,1050000,-,1152,Strata,11 to 15,912,Aug-21
1410,BRADDELL VIEW,BRADDELL HILL,Apartment,20,RCR,103 yrs lease commencing from 1977,Resale,1,1480000,-,1582,Strata,01 to 05,935,Aug-21
1411,COCO PALMS,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,1259,Strata,06 to 10,1255,Aug-21
1412,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,770000,-,797,Strata,01 to 05,967,Aug-21
1413,D'NEST,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2010,Resale,1,1053000,-,969,Strata,01 to 05,1087,Aug-21
1414,LIVIA,PASIR RIS GROVE,Condominium,18,OCR,99 yrs lease commencing from 2008,Resale,1,1300000,-,1346,Strata,11 to 15,966,Aug-21
1415,EASTPOINT GREEN,SIMEI STREET 3,Condominium,18,OCR,99 yrs lease commencing from 1996,Resale,1,945000,-,1130,Strata,01 to 05,836,Aug-21
1416,FLO RESIDENCE,PUNGGOL FIELD WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1500000,-,1755,Strata,16 to 20,855,Aug-21
1417,Q BAY RESIDENCES,TAMPINES STREET 86,Condominium,18,OCR,99 yrs lease commencing from 2012,Resale,1,1332000,-,1119,Strata,06 to 10,1190,Aug-21
1418,A TREASURE TROVE,PUNGGOL WALK,Condominium,19,OCR,99 yrs lease commencing from 2011,Resale,1,1273000,-,1044,Strata,06 to 10,1219,Aug-21
1419,CARISSA PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,Freehold,Resale,1,1420000,-,1507,Strata,01 to 05,942,Aug-21
1420,HEDGES PARK CONDOMINIUM,FLORA DRIVE,Condominium,17,OCR,99 yrs lease commencing from 2010,Resale,1,770000,-,764,Strata,06 to 10,1008,Aug-21
1421,SAVANNAH CONDOPARK,SIMEI RISE,Condominium,18,OCR,99 yrs lease commencing from 2000,Resale,1,1360000,-,1453,Strata,06 to 10,936,Aug-21
1422,MELVILLE PARK,SIMEI STREET 1,Condominium,18,OCR,99 yrs lease commencing from 1992,Resale,1,718000,-,958,Strata,06 to 10,749,Aug-21
1423,KINGSFORD WATERBAY,UPPER SERANGOON VIEW,Apartment,19,OCR,99 yrs lease commencing from 2014,Resale,1,1430000,-,1033,Strata,11 to 15,1384,Aug-21
1424,RIZ HAVEN,JALAN LOYANG BESAR,Apartment,17,OCR,946 yrs lease commencing from 1938,Resale,1,1650000,-,1733,Strata,01 to 05,952,Aug-21
