S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
659,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,1430000,-,1238,Strata,06 to 10,1155,Dec-20
660,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,728000,-,958,Strata,11 to 15,760,Dec-20
661,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,1720000,-,1981,Strata,01 to 05,868,Dec-20
662,SUNRISE GARDENS,SUNRISE AVENUE,Condominium,28,OCR,99 yrs lease commencing from 1995,Resale,1,1450000,-,2034,Strata,01 to 05,713,Dec-20
663,RIVERTREES RESIDENCES,FERNVALE CLOSE,Apartment,28,OCR,99 yrs lease commencing from 2013,Resale,1,748000,-,581,Strata,11 to 15,1287,Dec-20
664,THE SENSORIA,JALAN ULU SEMBAWANG,Condominium,27,OCR,Freehold,Resale,1,1758000,-,2282,Strata,01 to 05,770,Dec-20
665,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,848000,-,1141,Strata,06 to 10,743,Dec-20
666,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1038000,-,1378,Strata,06 to 10,753,Dec-20
667,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,910000,-,1216,Strata,06 to 10,748,Dec-20
668,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,980000,-,947,Strata,21 to 25,1035,Dec-20
669,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,1220000,-,980,Strata,06 to 10,1246,Dec-20
670,CANBERRA RESIDENCES,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1540000,-,1938,Strata,01 to 05,795,Dec-20
671,YISHUN SAPPHIRE,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,1070000,-,1378,Strata,11 to 15,777,Dec-20
672,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1150000,-,1130,Strata,01 to 05,1018,Dec-20
673,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,552000,-,441,Strata,01 to 05,1251,Dec-20
674,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,755000,-,958,Strata,11 to 15,788,Dec-20
675,YISHUN EMERALD,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 1998,Resale,1,945000,-,1378,Strata,11 to 15,686,Dec-20
676,SELETARIS,SEMBAWANG ROAD,Condominium,27,OCR,Freehold,Resale,1,965000,-,1163,Strata,01 to 05,830,Dec-20
677,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,839000,-,667,Strata,11 to 15,1257,Dec-20
678,SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,Condominium,28,OCR,99 yrs lease commencing from 1997,Resale,1,1260000,-,1582,Strata,01 to 05,796,Dec-20
679,RIVERBANK @ FERNVALE,FERNVALE CLOSE,Condominium,28,OCR,99 yrs lease commencing from 2013,Resale,1,648000,-,538,Strata,01 to 05,1204,Dec-20
680,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1200000,-,1152,Strata,11 to 15,1042,Dec-20
681,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,1030000,-,1173,Strata,01 to 05,878,Dec-20
682,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,850000,-,883,Strata,01 to 05,963,Dec-20
683,THE ESTUARY,YISHUN AVENUE 1,Condominium,27,OCR,99 yrs lease commencing from 2008,Resale,1,1580000,-,1528,Strata,11 to 15,1034,Dec-20
684,HIGH PARK RESIDENCES,FERNVALE ROAD,Apartment,28,OCR,99 yrs lease commencing from 2014,Resale,1,875000,-,710,Strata,16 to 20,1232,Dec-20
685,THE GREENWICH,SELETAR ROAD,Condominium,28,OCR,99 yrs lease commencing from 2009,Resale,1,870000,-,904,Strata,01 to 05,962,Dec-20
686,GRANDE VISTA,CACTUS DRIVE,Condominium,28,OCR,999 yrs lease commencing from 1886,Resale,1,1795000,-,1636,Strata,06 to 10,1097,Dec-20
687,H2O RESIDENCES,FERNVALE LINK,Condominium,28,OCR,99 yrs lease commencing from 2010,Resale,1,1518000,-,1378,Strata,01 to 05,1102,Dec-20
688,EIGHT COURTYARDS,CANBERRA DRIVE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,530000,-,549,Strata,01 to 05,965,Dec-20
689,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,1165000,-,1572,Strata,11 to 15,741,Dec-20
690,THE MILTONIA RESIDENCES,MILTONIA CLOSE,Condominium,27,OCR,99 yrs lease commencing from 2010,Resale,1,950000,-,1023,Strata,01 to 05,929,Dec-20
691,THE NAUTICAL,JALAN SENDUDOK,Condominium,27,OCR,99 yrs lease commencing from 2011,Resale,1,1080000,-,1119,Strata,01 to 05,965,Dec-20
692,ORCHID PARK CONDOMINIUM,YISHUN STREET 81,Condominium,27,OCR,99 yrs lease commencing from 1991,Resale,1,1350000,-,1733,Strata,11 to 15,779,Dec-20
,,,,,,,,,,,,,,,
692 record(s) retrieved based on user-specific search criteria,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Search By Period (DEC 2020 to DEC 2021) & Property Type (Apartments and Condominiums) & Postal Districts: 27, 28 & Type of Sale: Resale ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,
1,"For conventional landed housing, the area pertaining to the transacted property refers to land area.",,,,,,,,,,,,,,
,"For strata sub-divided housing such as apartments, condominiums and strata landed housing (ie. cluster housing/townhouses), the area pertaining to the transacted property refers to strata area.",,,,,,,,,,,,,,
,"To convert Sqft to Sqm, divide by a factor 10.764.",,,,,,,,,,,,,,
2,The column indicates whether the area pertaining to the transacted property and hence used in the computation of the unit transacted price (in $ psf) refers to land area or strata area.,,,,,,,,,,,,,,
,"For conventional landed housing, the type of area is listed as ''Land'' as the land area is provided in the caveat lodged and hence used for the computation of the  unit  transacted price (in $psf).",,,,,,,,,,,,,,
,"For strata sub-divided housing such as apartments, condominiums and strata landed housing (ie. cluster housing/townhouses), the type of area is listed as ''Strata'' as the strata area is provided in the caveat lodged and hence used for the computation of the unit transacted price (in $psf).",,,,,,,,,,,,,,
3,"For conventional landed housing, the unit transacted price (in $ psf) is computed based on land area.",,,,,,,,,,,,,,
,"For strata sub-divided housing such as apartments, condominiums and strata landed housing (ie. cluster housing/townhouses), the unit transacted price (in $ psf) is computed based on strata area.",,,,,,,,,,,,,,
,"To convert $ psf to $ psm, multiply by a factor 10.764.",,,,,,,,,,,,,,
4,"New sale transactions starting from 25 May 2015 onwards are based on options issued by developers. Hence, ''Date of Sale' refers to ''Date of Option Issued''.",,,,,,,,,,,,,,
,"For resale and subsale transactions and new sale transactions prior to 25 May 2015, ''Date of Sale'' refers to ''Date of Option Exercised/Sales Agreement Signed'' as indicated in the caveats lodged. .",,,,,,,,,,,,,,
