S/N,Project Name,Street Name,Type,Postal District,Market Segment,Tenure,Type of Sale,No. of Units,Price ($),Nett Price ($),Area (Sqft),Type of Area,Floor Level,Unit Price ($psf),Date of Sale
1800,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4600000,-,1690,Strata,16 to 20,2722,Mar-21
1801,8 @ MOUNT SOPHIA,MOUNT SOPHIA,Condominium,9,CCR,103 yrs lease commencing from 2002,Resale,1,1280000,-,861,Strata,06 to 10,1486,Mar-21
1802,PATERSON RESIDENCE,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4750000,-,2013,Strata,21 to 25,2360,Mar-21
1803,NASSIM PARK RESIDENCES,NASSIM ROAD,Condominium,10,CCR,Freehold,Resale,1,12500000,-,3477,Strata,01 to 05,3595,Mar-21
1804,RESIDENTIAL APARTMENTS,GRANGE ROAD,Apartment,10,CCR,Freehold,Resale,1,8000000,-,4295,Strata,06 to 10,1863,Mar-21
1805,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2490000,-,1206,Strata,06 to 10,2065,Mar-21
1806,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,2070000,-,1227,Strata,01 to 05,1687,Mar-21
1807,BISHOPSGATE RESIDENCES,BISHOPSGATE,Condominium,10,CCR,Freehold,Resale,1,10660000,-,2896,Strata,01 to 05,3682,Mar-21
1808,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,1442888,-,549,Strata,16 to 20,2628,Mar-21
1809,THE URBANITE,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,788000,-,484,Strata,01 to 05,1627,Mar-21
1810,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,1888000,-,926,Strata,06 to 10,2040,Mar-21
1811,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,7680000,-,2928,Strata,01 to 05,2623,Mar-21
1812,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2400000,-,1324,Strata,01 to 05,1813,Mar-21
1813,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1410000,-,883,Strata,06 to 10,1597,Mar-21
1814,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1638000,-,883,Strata,06 to 10,1856,Mar-21
1815,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2380000,-,969,Strata,01 to 05,2457,Mar-21
1816,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,5250000,-,1744,Strata,31 to 35,3011,Mar-21
1817,THE DRAYCOTT,DRAYCOTT PARK,Apartment,10,CCR,Freehold,Resale,1,4988000,-,2637,Strata,26 to 30,1891,Mar-21
1818,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,8718080,-,2820,Strata,26 to 30,3091,Mar-21
1819,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,2880000,-,1744,Strata,26 to 30,1652,Mar-21
1820,CENTENNIA SUITES,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3025000,-,1238,Strata,16 to 20,2444,Mar-21
1821,KENTISH GREEN,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1030000,-,1044,Strata,01 to 05,986,Mar-21
1822,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,7300000,-,3649,Strata,06 to 10,2001,Mar-21
1823,RANGOON 88,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,1038000,-,818,Strata,01 to 05,1269,Mar-21
1824,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2250000,-,1130,Strata,06 to 10,1991,Mar-21
1825,CUSCADEN RESIDENCES,CUSCADEN ROAD,Condominium,10,CCR,Freehold,Resale,1,3460000,-,1442,Strata,16 to 20,2399,Mar-21
1826,VIVACE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,910000,-,452,Strata,01 to 05,2013,Mar-21
1827,CITY STUDIOS,RACE COURSE LANE,Apartment,8,RCR,Freehold,Resale,1,770000,-,603,Strata,01 to 05,1277,Mar-21
1828,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,2860000,-,1572,Strata,01 to 05,1820,Mar-21
1829,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3780000,-,1302,Strata,11 to 15,2902,Mar-21
1830,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1530000,-,1012,Strata,01 to 05,1512,Mar-21
1831,VIDA,PECK HAY ROAD,Apartment,9,CCR,Freehold,Resale,1,1680000,-,850,Strata,11 to 15,1976,Mar-21
1832,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3000000,-,1582,Strata,11 to 15,1896,Mar-21
1833,BURLINGTON SQUARE,BENCOOLEN STREET,Apartment,7,RCR,99 yrs lease commencing from 1996,Resale,1,1125000,-,872,Strata,11 to 15,1290,Mar-21
1834,ROBERTSON EDGE,TONG WATT ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,800000,-,463,Strata,06 to 10,1728,Mar-21
1835,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,4650000,-,1550,Strata,11 to 15,3000,Mar-21
1836,VOLARI,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2800000,-,1324,Strata,01 to 05,2115,Mar-21
1837,BEVERLY HILL,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,8160000,-,3778,Strata,06 to 10,2160,Mar-21
1838,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1580000,-,1012,Strata,11 to 15,1562,Mar-21
1839,BEAVERTON COURT,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,4600000,-,3122,Strata,11 to 15,1474,Mar-21
1840,NOUVEL 18,ANDERSON ROAD,Condominium,10,CCR,Freehold,Resale,1,5729980,-,1862,Strata,26 to 30,3077,Mar-21
1841,JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,Resale,1,1638000,-,1033,Strata,01 to 05,1585,Mar-21
1842,ST REGIS RESIDENCES SINGAPORE,TANGLIN ROAD,Apartment,10,CCR,999 yrs lease commencing from 1995,Resale,1,18000000,-,7266,Strata,21 to 25,2477,Mar-21
1843,STARLIGHT SUITES,RIVER VALLEY CLOSE,Apartment,9,CCR,Freehold,Resale,1,1180000,-,560,Strata,21 to 25,2108,Mar-21
1844,URBAN SUITES,HULLET ROAD,Condominium,9,CCR,Freehold,Resale,1,8000000,-,4715,Strata,16 to 20,1697,Mar-21
1845,MUTIARA VIEW,JALAN MUTIARA,Apartment,10,CCR,Freehold,Resale,1,2100000,-,1163,Strata,06 to 10,1806,Mar-21
1846,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,Resale,1,2000000,-,1259,Strata,06 to 10,1588,Mar-21
1847,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,2745000,-,1496,Strata,11 to 15,1835,Mar-21
1848,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,2550000,-,872,Strata,16 to 20,2925,Mar-21
1849,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,1880000,-,1539,Strata,11 to 15,1221,Mar-21
1850,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1560000,-,947,Strata,26 to 30,1647,Mar-21
1851,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,2730000,-,1044,Strata,21 to 25,2615,Mar-21
1852,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,6700000,-,3681,Strata,11 to 15,1820,Mar-21
1853,RACE COURSE 138,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,1398888,-,1615,Strata,06 to 10,866,Mar-21
1854,THE CAPRI,STEVENS ROAD,Apartment,10,CCR,Freehold,Resale,1,950000,-,603,Strata,01 to 05,1576,Mar-21
1855,RV RESIDENCES,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,Resale,1,1380000,-,678,Strata,01 to 05,2035,Mar-21
1856,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,16880000,-,4058,Strata,06 to 10,4160,Feb-21
1857,PARC EMILY,MOUNT EMILY ROAD,Condominium,9,CCR,Freehold,Resale,1,1020000,-,549,Strata,01 to 05,1858,Feb-21
1858,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1420000,-,1270,Strata,21 to 25,1118,Feb-21
1859,RESIDENTIAL APARTMENTS,MOUNT EMILY ROAD,Apartment,9,CCR,Freehold,Resale,9,18000000,-,5549,Land,01 to 05,3244,Feb-21
1860,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,3300000,-,1399,Strata,26 to 30,2358,Feb-21
1861,ROBERTSON BLUE,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2650000,-,1432,Strata,01 to 05,1851,Feb-21
1862,THE LUMOS,LEONIE HILL,Apartment,9,CCR,Freehold,Resale,1,3665000,-,1755,Strata,06 to 10,2089,Feb-21
1863,PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,Resale,1,3562500,-,1959,Strata,01 to 05,1818,Feb-21
1864,SYLVAN LODGE,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,2450000,-,1658,Strata,01 to 05,1478,Feb-21
1865,TIARA,KIM SENG WALK,Condominium,9,CCR,Freehold,Resale,1,1700000,-,893,Strata,01 to 05,1903,Feb-21
1866,TWENTYONE ANGULLIA PARK,ANGULLIA PARK,Condominium,9,CCR,Freehold,Resale,1,9360000,-,2314,Strata,26 to 30,4044,Feb-21
1867,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,2060000,-,1195,Strata,06 to 10,1724,Feb-21
1868,RESIDENTIAL APARTMENTS,BEATTY ROAD,Apartment,8,RCR,Freehold,Resale,1,1380000,-,1442,Strata,01 to 05,957,Feb-21
1869,THE MKZ,MACKENZIE ROAD,Apartment,9,CCR,Freehold,Resale,1,888888,-,495,Strata,06 to 10,1795,Feb-21
1870,RITZ @ FARRER,RACE COURSE ROAD,Apartment,8,RCR,Freehold,Resale,1,980000,-,797,Strata,01 to 05,1230,Feb-21
1871,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,1850000,-,1539,Strata,01 to 05,1202,Feb-21
1872,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1875000,-,1066,Strata,06 to 10,1760,Feb-21
1873,THE COSMOPOLITAN,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2720000,-,1141,Strata,26 to 30,2384,Feb-21
1874,THE LADYHILL,LADY HILL ROAD,Condominium,10,CCR,Freehold,Resale,1,7100000,-,4499,Strata,01 to 05,1578,Feb-21
1875,ASPEN HEIGHTS,RIVER VALLEY ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,1910000,-,1044,Strata,06 to 10,1829,Feb-21
1876,THE ARC AT DRAYCOTT,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,Resale,1,2980000,-,1270,Strata,26 to 30,2346,Feb-21
1877,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1580000,-,1270,Strata,26 to 30,1244,Feb-21
1878,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,Resale,1,2571000,-,1733,Strata,01 to 05,1484,Feb-21
1879,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,2300000,-,1227,Strata,26 to 30,1874,Feb-21
1880,SYLVAN LODGE,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,2188888,-,1496,Strata,01 to 05,1463,Feb-21
1881,ORION,ORANGE GROVE ROAD,Apartment,10,CCR,Freehold,Resale,1,3108000,-,1507,Strata,01 to 05,2062,Feb-21
1882,NEWTON EDGE,MAKEWAY AVENUE,Apartment,9,CCR,Freehold,Resale,1,1100000,-,581,Strata,06 to 10,1892,Feb-21
1883,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,4800000,-,2110,Strata,01 to 05,2275,Feb-21
1884,CONDOMINIUM DEVELOPMENT,HOLLAND ROAD,Condominium,10,CCR,Freehold,Resale,1,1770000,-,1216,Strata,06 to 10,1455,Feb-21
1885,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1910000,-,829,Strata,16 to 20,2304,Feb-21
1886,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1050000,-,678,Strata,06 to 10,1548,Feb-21
1887,ALLSWORTH PARK,HOLLAND ROAD,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,1680000,-,1033,Strata,06 to 10,1626,Feb-21
1888,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1150000,-,678,Strata,21 to 25,1696,Feb-21
1889,STEVENS SUITES,STEVENS CLOSE,Apartment,10,CCR,Freehold,Resale,1,1500000,-,818,Strata,01 to 05,1834,Feb-21
1890,THE TWINS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,3590000,-,2260,Strata,01 to 05,1588,Feb-21
1891,KENTISH LODGE,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1170000,-,1184,Strata,06 to 10,988,Feb-21
1892,KENTISH COURT,OXFORD ROAD,Apartment,8,RCR,99 yrs lease commencing from 1995,Resale,1,1035000,-,1055,Strata,01 to 05,981,Feb-21
1893,VISIONCREST,OXLEY RISE,Apartment,9,CCR,Freehold,Resale,1,1380000,-,721,Strata,01 to 05,1914,Feb-21
1894,BELLERIVE,KENG CHIN ROAD,Apartment,10,CCR,Freehold,Resale,1,3000000,-,1679,Strata,11 to 15,1787,Feb-21
1895,LE NOUVEL ARDMORE,ARDMORE PARK,Condominium,10,CCR,Freehold,Resale,1,15990000,-,3843,Strata,06 to 10,4161,Feb-21
1896,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,5000000,-,3595,Strata,41 to 45,1391,Feb-21
1897,TEXTILE CENTRE,JALAN SULTAN,Apartment,7,RCR,99 yrs lease commencing from 1970,Resale,1,893000,-,893,Strata,16 to 20,1000,Feb-21
1898,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,988000,-,592,Strata,16 to 20,1669,Feb-21
1899,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,Resale,1,1890000,-,1066,Strata,01 to 05,1774,Feb-21
1900,ONE BALMORAL,BALMORAL ROAD,Condominium,10,CCR,Freehold,Resale,1,2188800,-,969,Strata,01 to 05,2259,Feb-21
1901,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,2238000,-,1152,Strata,06 to 10,1943,Feb-21
1902,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,968000,-,527,Strata,01 to 05,1835,Feb-21
1903,ROBERTSON 100,ROBERTSON QUAY,Apartment,9,CCR,Freehold,Resale,1,1750000,-,936,Strata,06 to 10,1869,Feb-21
1904,LOFT @ RANGOON,RANGOON ROAD,Apartment,8,RCR,Freehold,Resale,1,690000,-,420,Strata,01 to 05,1644,Feb-21
1905,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,4100000,-,1302,Strata,31 to 35,3148,Feb-21
1906,HELIOS RESIDENCES,CAIRNHILL CIRCLE,Apartment,9,CCR,Freehold,Resale,1,2750000,-,1313,Strata,16 to 20,2094,Feb-21
1907,KERRISDALE,STURDEE ROAD,Condominium,8,RCR,99 yrs lease commencing from 1998,Resale,1,1385000,-,1259,Strata,06 to 10,1100,Feb-21
1908,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1100000,-,635,Strata,16 to 20,1732,Feb-21
1909,HOLLAND HILL PARK,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,2450000,-,1625,Strata,01 to 05,1507,Feb-21
1910,SUTTON PLACE,FARRER ROAD,Condominium,10,CCR,Freehold,Resale,1,2328000,-,1356,Strata,01 to 05,1716,Feb-21
1911,URBANA,RIVER VALLEY CLOSE,Condominium,9,CCR,Freehold,Resale,1,2650000,-,1313,Strata,16 to 20,2018,Feb-21
1912,CITY SQUARE RESIDENCES,KITCHENER LINK,Condominium,8,RCR,Freehold,Resale,1,1580000,-,861,Strata,21 to 25,1835,Feb-21
1913,PARC SOPHIA,ADIS ROAD,Apartment,9,CCR,Freehold,Resale,1,900000,-,549,Strata,01 to 05,1639,Feb-21
1914,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,Resale,1,950000,-,603,Strata,01 to 05,1576,Feb-21
1915,ORCHARD TOWERS,CLAYMORE DRIVE,Apartment,9,CCR,Freehold,Resale,1,2550000,-,1970,Strata,11 to 15,1295,Feb-21
1916,ZENITH,ZION ROAD,Apartment,10,CCR,999 yrs lease commencing from 1877,Resale,1,1400000,-,743,Strata,06 to 10,1885,Feb-21
1917,CHATELET,MARGOLIOUTH ROAD,Condominium,10,CCR,Freehold,Resale,1,2355000,-,1389,Strata,06 to 10,1696,Feb-21
1918,PARVIS,HOLLAND HILL,Condominium,10,CCR,Freehold,Resale,1,3280000,-,1701,Strata,06 to 10,1929,Feb-21
1919,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1475000,-,893,Strata,31 to 35,1651,Feb-21
1920,SOPHIA RESIDENCE,SOPHIA ROAD,Condominium,9,CCR,Freehold,Resale,1,2330000,-,1453,Strata,01 to 05,1603,Feb-21
1921,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,Resale,1,1350000,-,689,Strata,01 to 05,1960,Feb-21
1922,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1755000,-,1012,Strata,21 to 25,1735,Feb-21
1923,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,Resale,1,1900000,-,1152,Strata,01 to 05,1650,Feb-21
1924,STUDIO 3,SHANGHAI ROAD,Apartment,10,CCR,Freehold,Resale,1,1585000,-,883,Strata,06 to 10,1796,Feb-21
1925,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1925000,-,1356,Strata,16 to 20,1419,Feb-21
1926,ALLSWORTH PARK,HOLLAND ROAD,Condominium,10,CCR,999 yrs lease commencing from 1885,Resale,1,1600000,-,1033,Strata,06 to 10,1548,Feb-21
1927,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3550000,-,1302,Strata,06 to 10,2726,Feb-21
1928,CITYLIGHTS,JELLICOE ROAD,Condominium,8,RCR,99 yrs lease commencing from 2004,Resale,1,1900000,-,1313,Strata,21 to 25,1447,Feb-21
1929,HERTFORD COLLECTION,HERTFORD ROAD,Apartment,8,RCR,Freehold,Resale,1,770000,-,560,Strata,01 to 05,1376,Feb-21
1930,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,Resale,1,6800000,-,3649,Strata,16 to 20,1864,Feb-21
1931,8 RODYK,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,3111900,-,1518,Strata,06 to 10,2050,Feb-21
1932,111 EMERALD HILL,EMERALD HILL ROAD,Apartment,9,CCR,Freehold,Resale,1,5400000,-,2497,Strata,06 to 10,2162,Feb-21
1933,WATERFORD RESIDENCE,KIM YAM ROAD,Apartment,9,CCR,999 yrs lease commencing from 1841,Resale,1,1830000,-,1044,Strata,06 to 10,1753,Feb-21
1934,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,Resale,1,3230000,-,1894,Strata,06 to 10,1705,Feb-21
1935,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,Resale,1,1510000,-,1012,Strata,11 to 15,1492,Feb-21
1936,GRANGE RESIDENCES,GRANGE ROAD,Condominium,10,CCR,Freehold,Resale,1,7380000,-,2852,Strata,06 to 10,2587,Feb-21
1937,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2160000,-,1066,Strata,06 to 10,2027,Feb-21
1938,BALMORAL HEIGHTS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,Resale,1,2158800,-,1163,Strata,06 to 10,1857,Feb-21
1939,DE LENTE,HOLLAND ROAD,Apartment,10,CCR,Freehold,Resale,1,1420000,-,936,Strata,01 to 05,1516,Feb-21
1940,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,3100000,-,1744,Strata,31 to 35,1778,Feb-21
1941,THE LAURELS,CAIRNHILL ROAD,Condominium,9,CCR,Freehold,Resale,1,1350000,-,549,Strata,06 to 10,2459,Feb-21
1942,HILLTOPS,CAIRNHILL CIRCLE,Condominium,9,CCR,Freehold,Resale,1,5300000,-,1711,Strata,01 to 05,3097,Feb-21
1943,MIRAGE TOWER,KIM SENG ROAD,Condominium,9,CCR,Freehold,Resale,1,1250000,-,570,Strata,21 to 25,2191,Feb-21
1944,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,Resale,1,1400000,-,1152,Strata,01 to 05,1216,Feb-21
1945,THE MARQ ON PATERSON HILL,PATERSON HILL,Condominium,9,CCR,Freehold,Resale,1,25000000,-,6232,Strata,01 to 05,4011,Feb-21
1946,ESPADA,ST. THOMAS WALK,Apartment,9,CCR,Freehold,Resale,1,928000,-,355,Strata,21 to 25,2613,Feb-21
1947,CITY STUDIOS,RACE COURSE LANE,Apartment,8,RCR,Freehold,Resale,1,600000,-,474,Strata,01 to 05,1267,Feb-21
1948,28 RC SUITES,RACE COURSE LANE,Apartment,8,RCR,Freehold,Resale,1,630000,-,409,Strata,01 to 05,1540,Feb-21
1949,THE MORNINGSIDE,JALAN KUALA,Apartment,9,CCR,Freehold,Resale,1,2500000,-,1302,Strata,06 to 10,1919,Feb-21
1950,THE PLAZA,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 1968,Resale,1,838000,-,732,Strata,26 to 30,1145,Feb-21
1951,THE WHARF RESIDENCE,TONG WATT ROAD,Condominium,9,CCR,999 yrs lease commencing from 1841,Resale,1,3150000,-,1539,Strata,11 to 15,2046,Feb-21
1952,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,Resale,1,4680000,-,1970,Strata,01 to 05,2376,Feb-21
1953,ST MARTIN RESIDENCE,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,Resale,1,4000000,-,2982,Strata,01 to 05,1342,Feb-21
1954,WATERSCAPE AT CAVENAGH,CAVENAGH ROAD,Apartment,9,CCR,Freehold,Resale,1,2400000,-,1378,Strata,01 to 05,1742,Feb-21
1955,PATERSON SUITES,PATERSON ROAD,Condominium,9,CCR,Freehold,Resale,1,4950000,-,2164,Strata,01 to 05,2288,Feb-21
1956,WATERMARK ROBERTSON QUAY,RODYK STREET,Apartment,9,CCR,Freehold,Resale,1,2538000,-,1281,Strata,06 to 10,1981,Feb-21
1957,CONCOURSE SKYLINE,BEACH ROAD,Apartment,7,RCR,99 yrs lease commencing from 2008,Resale,1,1738000,-,850,Strata,21 to 25,2044,Feb-21
1958,FERRELL RESIDENCES,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,Resale,1,3200000,-,1841,Strata,06 to 10,1739,Feb-21
1959,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,Resale,1,1900000,-,1033,Strata,01 to 05,1839,Feb-21
1960,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,6130000,-,2766,Strata,16 to 20,2216,Feb-21
1961,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3580000,-,1302,Strata,01 to 05,2749,Feb-21
1962,ST THOMAS SUITES,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3880000,-,1819,Strata,21 to 25,2133,Feb-21
1963,PETAIN COURT,PETAIN ROAD,Apartment,8,RCR,Freehold,Resale,1,1408000,-,1464,Strata,01 to 05,962,Feb-21
1964,REIGNWOOD HAMILTON SCOTTS,SCOTTS ROAD,Apartment,9,CCR,Freehold,Resale,1,7080000,-,2756,Strata,06 to 10,2569,Feb-21
1965,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,Resale,1,2780000,-,1496,Strata,11 to 15,1858,Feb-21
1966,8 SAINT THOMAS,ST. THOMAS WALK,Condominium,9,CCR,Freehold,Resale,1,3562800,-,1302,Strata,06 to 10,2735,Feb-21
1967,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,Resale,1,6100000,-,2766,Strata,01 to 05,2205,Feb-21
1968,DUO RESIDENCES,FRASER STREET,Apartment,7,CCR,99 yrs lease commencing from 2011,Resale,1,1560000,-,721,Strata,26 to 30,2163,Feb-21
1969,YONG AN PARK,RIVER VALLEY ROAD,Condominium,9,CCR,Freehold,Resale,1,7000000,-,4585,Strata,06 to 10,1527,Feb-21
1970,SOUTH BEACH RESIDENCES,BEACH ROAD,Apartment,7,CCR,99 yrs lease commencing from 2007,Resale,1,3950600,-,1216,Strata,31 to 35,3248,Feb-21
1971,TEXTILE CENTRE,JALAN SULTAN,Apartment,7,RCR,99 yrs lease commencing from 1970,Resale,1,888000,-,915,Strata,16 to 20,971,Feb-21
1972,TIARA,KIM SENG WALK,Condominium,9,CCR,Freehold,Resale,1,2938000,-,1507,Strata,01 to 05,1950,Feb-21
1973,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1128000,-,635,Strata,11 to 15,1776,Feb-21
1974,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,Resale,1,1008000,-,657,Strata,06 to 10,1535,Feb-21
1975,SOPHIA HILLS,MOUNT SOPHIA,Condominium,9,CCR,99 yrs lease commencing from 2013,Resale,1,1200000,-,700,Strata,01 to 05,1715,Feb-21
1976,MARTIN NO 38,MARTIN ROAD,Apartment,9,CCR,Freehold,Resale,1,2300000,-,969,Strata,01 to 05,2374,Feb-21
1977,LEEDON RESIDENCE,LEEDON HEIGHTS,Condominium,10,CCR,Freehold,Resale,1,4808888,-,2110,Strata,01 to 05,2279,Feb-21
